order_id,payment_sequential,payment_type,payment_installments,payment_value,payment_diff
wMkGvcMKPOQl,2,voucher,1,25.58,399.21999999999997
4UqhFiKZD1WH,1,credit_card,3,29.24,216.18
X3dqrhHYwOCr,1,wallet,1,139.32,1566.4199999999998
cai656MNqWsz,1,wallet,1,57.78,94.14000000000001
WvQ2vP3ckvj7,1,credit_card,2,406.58,-177.46999999999997
PTg2sgS0VuUb,1,wallet,1,264.3,-98.06
qEB9lwSZVwg0,1,debit_card,1,216.16,-30.849999999999994
PeYLsfIcxrXD,1,credit_card,3,32.68,338.38
xfwuNcFc55B7,1,credit_card,8,156.95,401.59999999999997
R4VAJuQ8WuFz,1,credit_card,1,177.39,-45.25
06PJmxiTdNR2,1,credit_card,4,268.46,-137.30999999999997
kKcqf7Ii22zB,1,credit_card,4,48.27,8.649999999999999
bWZAW7ZtpvKl,1,credit_card,2,168.54,43.83000000000001
mIdXJPnDgOWU,1,wallet,1,464.34,-136.77999999999997
a46imQ3Egdk9,1,credit_card,1,69.11,15.490000000000009
I7SjYwrSwfYL,1,credit_card,5,48.82,588.4399999999999
uC3qtLu956kA,1,credit_card,1,82.05,72.66000000000001
VzRuR2jtNPwO,1,wallet,1,117.26,618.08
LFIGty0OGOIE,1,wallet,1,3.84,2142.75
WDTfDiCj1xeW,1,wallet,1,56.13,114.71000000000001
1EmCjCuto3G6,1,credit_card,1,491.68,374.37999999999994
berlr5F6Q2yU,1,credit_card,2,310.27,-43.22999999999996
BVSOgpZ1GP3k,3,voucher,1,514.6,-443.0
vCsHkcAZqvVT,1,wallet,1,156.75,701.88
cb4HEGdxF8sK,1,wallet,1,252.68,2207.6600000000003
Jp1gW0gkvWHW,1,wallet,1,722.95,-541.78
AranVnUuUiNf,1,credit_card,10,211.72,-105.36
uHjrOSiQNKuY,1,voucher,1,304.5,-109.53999999999999
mXBgQnkrsqTv,1,credit_card,4,852.68,-163.7199999999999
xyraFsMuTQ6q,2,voucher,1,136.83,-68.67000000000002
jxGIfRBVhsBe,1,credit_card,1,815.65,-757.21
kCGE3jGGzkFO,1,credit_card,9,1682.92,-1587.3500000000001
Ym6TmS4dHmkm,1,credit_card,1,111.87,320.25
dFrdKlZehveD,1,wallet,1,108.89,205.21000000000004
BwvHgRoBozqE,1,credit_card,1,165.22,98.27000000000001
0PnoEzYnufhT,1,credit_card,2,78.48,747.16
ZVx5VY44HOS6,1,credit_card,1,16.17,46.769999999999996
B5yEqfUxttGP,2,voucher,1,279.54,-100.81000000000003
Kwg81FsAsV01,1,credit_card,1,145.29,787.01
t8HQf6siS1cv,1,credit_card,2,142.63,-14.45999999999998
Ib0IV8vY5nG2,1,wallet,1,159.69,731.1799999999998
b4WXAEi9sF1h,2,voucher,1,455.29,-358.27000000000004
u3xnGKAVOSse,21,voucher,1,49.68,97.72999999999999
8xuxRpIr8NB6,1,credit_card,10,760.78,-587.5
C3aKrrfF1EoH,1,credit_card,1,11.04,719.46
LAHicUSk13gI,1,wallet,1,30.31,88.89
fic68PC3HENC,1,wallet,1,442.29,92.50999999999993
CTwcE7hEgJYt,1,credit_card,8,190.04,-94.00999999999999
cow8ZBE5jJ1z,1,credit_card,3,194.42,-22.159999999999968
M85q1eycPsgN,1,credit_card,2,190.68,-115.91
IrISpmnO5zQk,1,credit_card,2,184.18,-96.73
7ncrp6kKbrJD,1,wallet,1,349.57,-53.0
IM8LoHf1BB2Z,1,credit_card,1,185.48,378.13
9cEaiaCibAQx,1,credit_card,1,58.82,98.62
gN8W5Wu70Azm,1,credit_card,2,77.61,699.35
6BWqCjvEc5x7,1,credit_card,4,208.55,-5.680000000000007
z9TzRBRKxvGn,1,credit_card,4,39.7,-3.469999999999999
KFpPME6z0j1E,1,credit_card,2,57.43,660.0400000000001
Xee1x6FKiw3F,1,credit_card,1,173.99,-145.89000000000001
vzXMaAth0GSN,1,credit_card,1,26.27,437.58000000000004
o2mGKXKcw9fz,1,credit_card,7,581.3,-58.40999999999997
sEelYYcXxZHH,2,voucher,1,113.23,91.45
WqTfGITuVoew,1,credit_card,4,459.34,-312.15
S4WjeQkspDKL,1,debit_card,1,359.46,71.85000000000002
akk2hJYKUCgh,1,credit_card,2,289.21,18.680000000000007
CvcEGbU1kEWV,1,credit_card,1,35.22,1109.81
YmMQyAVxrq8R,1,credit_card,1,98.43,70.97999999999999
yC48XHVs2ZHZ,1,credit_card,1,463.15,-258.65999999999997
OaCpKvmXqyjK,1,credit_card,4,62.14,9.040000000000006
7tXBxQXculWR,1,credit_card,6,319.14,160.81
iXqmLphkppb7,1,credit_card,2,29.84,474.74
NMKZ3vB73Ir1,1,credit_card,1,416.69,-139.36
kDWqdEeWL7yU,1,credit_card,10,97.18,157.85
EuqQzdUgaW36,1,credit_card,1,665.87,72.88999999999999
CkBHR09jkGg9,1,credit_card,1,33.66,141.71
ZlcTyZEXelj2,1,credit_card,1,111.8,653.14
Px1NoNWnwkXF,1,credit_card,1,84.93,52.51999999999998
ZHwE4ICjb1IE,1,wallet,1,394.96,-306.08
F9YlnPc1ZlAe,1,credit_card,6,102.82,154.58999999999997
bK8J3xUkb11D,1,credit_card,2,97.57,91.56000000000003
oIf2eaxe1jHV,1,wallet,1,1308.18,-1078.7
GWhqEI2pVkEH,1,credit_card,2,21.89,2139.1200000000003
XlsWnCK0QyvM,1,wallet,1,188.79,22.349999999999994
dArIPfPaq1uS,1,credit_card,3,134.88,636.84
S5wPgOjcRziI,1,wallet,1,156.58,-47.43000000000001
qdfBcB3YUnLF,1,credit_card,6,25.7,30.350000000000005
IFsXIa0GPpg3,1,credit_card,1,300.48,-82.08000000000001
SfoFFKZCfsFd,1,credit_card,7,665.87,72.88999999999999
Fk1kIkTKZyhI,1,wallet,1,5.5,835.4
sLXT45Wjq8Rs,2,voucher,1,1002.79,-930.23
52t9uHuDxr72,1,credit_card,1,171.72,415.03
roPCeS6s5b9m,1,credit_card,1,183.56,1747.78
6qDsNHvK950i,1,wallet,1,135.53,302.97
L8J5goWPMo2y,1,credit_card,5,361.47,-213.84000000000003
nQbqQ56fGTjT,1,credit_card,1,39.45,41.34
VXPXfyXDwowC,1,credit_card,1,208.77,258.67999999999995
fK1vDmAj7Zj9,1,credit_card,6,379.11,260.94999999999993
vxRX9QV9inXE,1,wallet,1,414.18,-335.3
gVmTdU9GbSAS,1,credit_card,1,139.68,19.349999999999994
MJJN7iLL1RLx,1,wallet,1,505.68,29.119999999999948
pqxW0m9Gqfhg,1,credit_card,2,1008.95,-409.25
UBbYnkv4C7tv,1,credit_card,1,136.31,47.45999999999998
pEJ2CGUv8FWs,1,wallet,1,135.32,200.52000000000004
ums5Xb4SNP7Q,1,credit_card,1,65.18,375.61999999999995
MjQDMIvWGdvz,1,wallet,1,670.77,-538.77
cr8WwNLRxW6R,1,credit_card,10,1381.31,274.79999999999995
Qjox7lJS1N5j,1,wallet,1,535.97,361.23
3pCj7qgWNPLk,1,credit_card,3,86.76,-59.160000000000004
fODL42VgW8rB,1,credit_card,8,151.48,-76.58999999999999
UbrKPa7oHc47,1,credit_card,3,311.35,-234.22000000000003
PulyRNFHKVxv,1,credit_card,1,201.07,-58.00999999999999
95T3qqQN7DlA,1,voucher,1,730.84,-641.8100000000001
VVMee0HCfMTS,1,credit_card,4,872.64,-673.71
PiBNKZpO0Fsc,1,credit_card,5,36.78,21.009999999999998
4IeClQpazmuL,1,credit_card,2,166.86,-24.200000000000017
5b518gIlSk60,1,wallet,1,553.38,-100.97000000000003
ZIQEyDxEKi51,1,credit_card,1,313.99,-249.54000000000002
rmqqsZPi5lWK,1,credit_card,1,189.68,-40.610000000000014
y4kNlr174n5I,1,credit_card,4,16.25,107.39
WpihqB0UHFpM,1,credit_card,15,55.39,56.239999999999995
Kbdg33ts42ht,1,voucher,1,54.76,783.65
boDUVKTTjVqK,1,credit_card,10,669.0,-437.55
Gu8sFQa12ALQ,1,credit_card,8,154.02,94.15
e98WTiMcnFaf,1,wallet,1,186.38,-63.22999999999999
k7NjOp7mlOEV,1,credit_card,2,125.82,10.920000000000016
7SUAo3iIeqhe,1,wallet,1,375.74,49.059999999999945
kV1Gy0N0yKVV,1,credit_card,4,158.58,709.0199999999999
NGEZcpdjSyKS,1,credit_card,5,235.74,-69.19999999999999
ndNmRXIraJLp,1,credit_card,10,274.94,597.51
2ctzco95zgaZ,1,credit_card,2,118.54,2.799999999999997
j68iDG408cur,1,credit_card,1,159.77,16.619999999999976
hzfDCCNjcV09,1,credit_card,10,396.9,-267.99
8EzWzmuP0Tbo,1,credit_card,1,100.93,129.3
6nEJ1tsKWnXw,1,credit_card,1,348.74,-155.4
qvqX3OUKC83k,1,credit_card,4,113.43,-54.11000000000001
Ab5sGmcQIZfB,1,credit_card,2,449.79,-310.22
oIf72AP8toSy,1,credit_card,1,219.6,-140.25
M6XGWkgANTH9,1,debit_card,1,181.69,-66.83
ZhQ5fHsT0k40,1,credit_card,6,129.94,212.14
LFB1RmobgFZR,1,credit_card,3,9.45,136.36
cy1fn7ZK0rQh,1,wallet,1,216.02,251.02
0VFukIGgqXA2,1,credit_card,10,73.01,5.409999999999997
CYvwC5j0HvOR,1,credit_card,3,1016.06,-761.66
udK2zFOy2Nmi,1,debit_card,1,33.63,668.8000000000001
kO1nwpSDxayT,1,wallet,1,5.3,188.63
Rah5b1iuX3ax,1,wallet,1,291.12,-250.84
wmk1S3aTu5m6,1,credit_card,6,84.08,209.29000000000002
ttjaaBlwC3AC,1,credit_card,1,337.44,-153.32
P0GKcHRJMdMm,1,wallet,1,29.1,121.17000000000002
zdGFHLvHXPin,1,wallet,1,100.76,212.16000000000003
ybakDyZfYkYJ,1,credit_card,10,102.06,-72.75
gZCIpn3BDxIo,1,credit_card,1,477.61,-322.47
cdnr4U0P7Gzc,1,credit_card,1,109.97,28.92999999999998
SrHkjvPRkPnV,1,credit_card,3,315.63,-30.80000000000001
AiGw1XDLRqwD,1,credit_card,4,248.94,-162.49
sDoulFeGk8bq,1,credit_card,5,367.6,-324.82000000000005
ga7gxJHwRPJ8,1,credit_card,2,32.6,430.39
4ifUQvWYnvOS,1,credit_card,2,38.45,94.11
PzO5aOyl6OXR,2,voucher,1,65.38,1528.8899999999999
ccPL2x65KAdD,1,credit_card,1,193.72,135.30000000000004
FLCQAbagatyk,1,credit_card,1,790.68,-697.76
4ZEyk3QNj9kL,1,credit_card,2,370.6,-206.46
B2D2h0VciidU,1,wallet,1,426.07,-301.26
JHUAWk9pwDbb,1,credit_card,1,120.22,23.390000000000015
xi5Qm7diVdHR,1,wallet,1,801.49,-620.2
riq0AP8J5cyW,1,credit_card,9,343.16,-240.54000000000002
hUpaZALQFdpX,1,credit_card,6,126.1,31.130000000000024
UlbS2lQjRsfT,1,credit_card,1,74.08,330.78000000000003
cg2o1ZJzljoc,1,wallet,1,375.37,64.38999999999999
bUPe2k6kf9VS,1,credit_card,10,264.71,68.95000000000005
zF49t9AwluDy,1,credit_card,7,115.27,121.48
9TyDmPoIspmI,1,credit_card,1,318.82,-119.47999999999999
NY0kKdAYJdrk,1,credit_card,10,39.08,20.08
wWPvabIPS2QY,1,credit_card,1,191.34,392.53
Jvc7jqMSJGJ0,1,wallet,1,384.27,-91.36000000000001
tVzpiTfs04o7,1,wallet,1,99.38,-4.079999999999998
jp9wIYH2bJr6,1,credit_card,4,10.58,250.72
pS1VjbyyKaup,1,wallet,1,188.52,398.78999999999996
Z0zYQs0MGLr4,1,credit_card,3,44.47,-22.939999999999998
rQa1uYuXMXPz,1,credit_card,4,287.38,-188.31
6BuGwXQTNvHX,1,wallet,1,259.87,468.49
Agbcv3aqnfd3,1,wallet,1,132.19,296.19
QI04ZehOLNsj,1,wallet,1,148.85,861.6999999999999
5JhoS0o3wvVh,1,credit_card,1,197.96,-99.70000000000002
rdKm2kwpPrFf,1,credit_card,1,313.58,873.2300000000002
G9HXEtuIMSy5,1,credit_card,3,139.07,-88.24
qlFeZaIqr57O,1,wallet,1,185.35,-78.05999999999999
VoCDHPdL1Ze5,1,credit_card,8,32.19,189.45
ybQInr0Hp1n1,1,credit_card,8,181.16,-30.50999999999999
KbdlOuJbgYyq,1,credit_card,3,105.81,168.02000000000004
D8kyMsrLrI9E,1,credit_card,2,42.82,81.77000000000001
ix63KHC2ilfM,1,credit_card,1,224.19,105.85000000000002
0dXSdK7kFOrX,1,credit_card,3,205.1,-47.559999999999974
5vGEGrNKIdDN,1,credit_card,1,154.45,-58.93999999999998
LwrWgvAfAhkr,1,credit_card,2,305.04,-49.76000000000002
bGzq2bvlB3VL,1,credit_card,2,152.88,272.39
bt6Xw8imUcEr,1,credit_card,1,872.43,-621.3699999999999
aqlfTgCKHZ4P,1,credit_card,3,48.2,1467.2
iBFwRgAnTM8j,1,credit_card,2,104.19,99.94
kXSTFT216Gy1,1,credit_card,2,41.17,537.1400000000001
OcW0BfzCzPir,1,credit_card,8,48.65,131.84
qi4xu1MSg09J,1,credit_card,7,189.79,233.79000000000005
wStCn6zIwrUa,1,credit_card,1,476.97,-364.91
ageGk91sHGex,1,credit_card,6,218.73,2.680000000000007
OXBGxSaZN3LN,1,credit_card,1,24.0,82.94
wY5ur5BXyxbO,1,credit_card,1,222.86,317.78999999999996
MLMydMmYZ70K,1,credit_card,1,314.43,-210.22
CsgYlj68ZLq1,1,credit_card,4,297.1,-25.24000000000001
3tI69h2HzXiT,1,credit_card,2,160.0,224.45999999999998
dKbwhEEnKcYp,1,debit_card,1,228.24,-154.69
dLgYkZj6RUHt,1,credit_card,1,197.19,7.519999999999982
LZbCq3qaN6XQ,1,wallet,1,149.23,-25.53
XjJefI6ARtgX,1,credit_card,1,5.78,688.97
leLzSkblH7ph,1,credit_card,8,2225.69,-2137.59
UoPunwLpmy9Y,1,credit_card,12,260.08,-104.06999999999996
0BjO5uJJTKjA,1,credit_card,1,65.14,19.159999999999997
Ej6VehPUSBKZ,1,credit_card,1,57.44,26.28
wtWDvbpsxyNT,1,credit_card,10,92.43,155.39999999999998
bY1TTr0hznhv,1,credit_card,8,232.71,51.369999999999976
fj47vrl2kQgU,1,credit_card,2,225.15,-54.66
ioYJiTH3l80w,1,credit_card,2,39.43,118.57999999999998
oqEa7P4kER62,1,wallet,1,157.0,125.07
MajJkuv6Ph61,1,wallet,1,113.66,3.1000000000000085
PNpuM0gwaywq,1,wallet,1,166.62,-45.11
JnHGR9z0smZv,1,wallet,1,402.49,123.10000000000002
Ia1W8ScEKgNQ,1,credit_card,1,332.65,95.41000000000003
NCevN2T2vCBg,1,credit_card,10,425.66,-313.88
sETdMwXKkk30,1,credit_card,1,170.61,207.7
FXgVnCLWUB5e,1,credit_card,8,174.63,-46.75999999999999
oMoBBp9BtGdl,2,voucher,1,353.75,-214.31
c2PgHMd2y28E,1,credit_card,1,253.09,-204.12
TYhsbMEOWc8G,1,credit_card,2,232.08,52.26000000000002
64qDL2d0kMvk,1,credit_card,4,277.0,-122.27000000000001
s1ng1hpIqxTz,1,credit_card,6,315.84,-278.95
0UiTfNE30nsG,1,credit_card,5,95.09,779.8
0voSJet5dSBF,1,credit_card,7,665.87,72.88999999999999
VmWJzi3fWmKQ,1,wallet,1,113.43,-54.11000000000001
BrmIxeJt4Ojr,1,credit_card,7,97.93,-16.28
Ew0aik6xv3um,1,credit_card,2,176.74,160.24
TrSOn5Gry7to,1,credit_card,4,181.04,1992.0899999999997
SyiOb4h8KrRF,1,debit_card,1,99.88,78.86000000000001
lVviZiFmkEC1,1,wallet,1,227.66,660.35
khOZR5CHqZBt,1,credit_card,3,313.18,-246.84
5E0etrQzskUF,2,credit_card,2,378.61,401.63
NusiSxYlDAOK,1,debit_card,1,78.95,52.85000000000001
VJZjEcFJPgEW,1,credit_card,1,37.06,111.21000000000001
yUddiFc2LUhf,1,credit_card,5,146.23,370.63
xKoJ2mDdfKJz,1,credit_card,2,83.94,541.3800000000001
e91kbkMBIpGI,1,credit_card,8,110.2,43.750000000000014
ohA3dtKt3H8y,1,credit_card,10,207.1,-8.689999999999998
wBuvWuDONdK6,1,credit_card,10,250.58,505.9699999999999
sLIOieaiPmFH,1,credit_card,2,549.85,-394.52000000000004
rKn6bbMKlygc,1,credit_card,3,657.05,-408.55999999999995
XCbHyCO1wD6a,1,credit_card,1,364.46,1045.84
32o9D6i2Ss9Y,1,credit_card,4,53.8,542.1
EsQwBESfUIWM,1,credit_card,8,342.84,-268.10999999999996
UIf2ADRBIGc2,1,credit_card,3,287.65,-228.15999999999997
2jMqaIzyJ1ho,1,credit_card,8,2262.8,-1854.3100000000002
4ygYnodAKoWP,1,credit_card,2,190.04,-43.91
zQe3tJOVbELB,1,wallet,1,133.32,210.24
JTgrL7efcX4L,1,credit_card,4,195.53,-48.72
yjLufewLVn7h,1,credit_card,3,50.39,801.95
ZrcTzqAeJUi9,1,wallet,1,58.29,454.5399999999999
MkcPp9Xc2PYl,1,wallet,1,237.62,-67.44
c7LKuUsxB18v,1,credit_card,1,292.7,751.49
8Bb3rpWKJGWS,1,credit_card,8,40.33,17.21
Nkaz5MyWQm9v,1,credit_card,3,328.15,33.03000000000003
OSVTTzbFm6Bv,1,credit_card,10,512.46,-488.36
OaBY814FrLNp,1,credit_card,4,199.26,187.45000000000005
DAQ8syDoORWv,1,credit_card,5,6.86,397.34
w7tU1qg9x4Zj,2,voucher,1,159.73,-20.72
eRPiJEeKj5zy,1,wallet,1,444.17,-300.04
gNlRtDZouvqK,1,credit_card,1,278.38,-228.62
fwONtzpltSdg,1,credit_card,2,12.98,210.88000000000002
419PjJRd3Hnh,1,credit_card,5,56.52,481.06000000000006
McncXv6wWk0l,1,wallet,1,245.95,-106.87
ClxoLdH1PuWI,1,credit_card,1,221.84,-82.4
ozYJ34e8daVK,1,wallet,1,274.88,2023.8399999999997
bpawZ8mSmLzr,1,credit_card,2,108.75,326.99
IJWo56SIwbMI,1,credit_card,3,410.26,-314.53999999999996
mGew4WK02jKb,1,wallet,1,126.05,-52.83999999999999
iTH9zveTCiiN,1,credit_card,2,469.47,-266.99
ghFXep82gfJl,1,credit_card,2,1016.06,-858.6999999999999
1XXx3FlH2tZ0,1,credit_card,6,189.19,-38.870000000000005
jUM5w1EShKra,1,credit_card,4,346.05,-202.56
TIc5G4VWUg8b,1,credit_card,5,33.96,482.8
yJhLcQp2ygZ4,1,credit_card,1,162.24,-95.53000000000002
WbWFeRBEam1e,1,credit_card,10,74.49,44.07000000000001
zjw76IakifNh,1,credit_card,4,1230.0,-1021.4200000000001
FUDGOUWl1pLN,1,wallet,1,120.68,62.629999999999995
5pyNFxb56Ddi,1,credit_card,1,208.77,258.67999999999995
5FUOqLdpISdL,1,credit_card,1,99.38,-4.079999999999998
MWuXjE99aePq,1,credit_card,1,625.78,-474.12
WWpBGkaogrXF,1,credit_card,3,82.45,285.88
3J8K3kowN6YX,1,wallet,1,307.43,862.4499999999998
7KbhqD1ZzfgB,1,credit_card,1,30.3,46.519999999999996
850PcMZg3rCW,1,wallet,1,167.61,-78.96000000000002
GxFFMghaUuI6,1,credit_card,1,432.18,-215.37
rWdA3YwPHQgS,1,credit_card,1,399.32,178.12999999999994
xe1TwbGuxGrL,1,credit_card,3,465.48,-384.16
q4tlqgpqXSH6,1,credit_card,3,303.63,206.85000000000002
dwO82ySx7ip6,1,credit_card,4,157.07,248.85000000000002
CFfuBFIKdZpk,1,credit_card,2,89.21,1330.04
fyI0YrbBf29j,1,credit_card,8,63.99,502.16999999999996
X8FIGpdLuGew,1,credit_card,2,210.18,9.889999999999986
AT1crrTpvBLp,1,credit_card,10,264.71,68.95000000000005
VpmUBDHlQUfU,1,credit_card,1,154.12,33.39999999999998
fpZWetzSx1fD,1,credit_card,1,10.5,111.59
QpOdJATuknmz,1,credit_card,10,7.64,1155.7799999999997
3F8NrhJl1lfs,1,credit_card,3,132.49,210.69
lmDr1HnsMQID,1,wallet,1,50.39,801.95
cfBbJLOhqlbk,1,credit_card,4,91.01,683.69
jYUpl6zEDhYz,1,wallet,1,15.58,541.2299999999999
U439wrbTSKv1,1,credit_card,10,16.22,395.26
CO41e709p5kR,1,credit_card,4,14.52,56.66000000000001
nKNcA2KwY86I,1,credit_card,2,60.44,166.27
HlwxTESjFFOE,1,credit_card,10,114.35,2177.48
FeKoU0J7rpBx,1,wallet,1,166.62,-45.11
zVRamiZjtkzy,1,credit_card,1,2467.17,-1793.65
GJl6YFlfrmnJ,1,credit_card,1,222.8,-95.92000000000002
gPZ5EJ7jMFgU,1,credit_card,10,119.36,261.32
UI3PIliBA8zA,1,credit_card,7,218.67,1934.3600000000001
Kv1amjfNUOh2,1,credit_card,3,99.69,598.3900000000001
VitkANgS7IzE,1,credit_card,1,392.86,-318.6
M94eIxBT9PoW,1,credit_card,6,405.83,116.44
wxvF1QW3HSg1,1,wallet,1,955.79,-874.4599999999999
faqnRiW1IxQP,1,wallet,1,69.34,184.51000000000002
HNPqvcDuJccA,1,credit_card,1,49.29,810.4399999999999
jOcDNbDJOHKJ,1,credit_card,3,35.57,178.19
fheN6p2EEgIT,1,credit_card,10,5.82,205.29000000000002
VFoIqkD1d3tP,1,credit_card,2,310.27,-31.909999999999968
cHMCeSkTtfNe,1,voucher,1,648.82,-593.2700000000001
OtV89yWr8SI6,1,credit_card,6,232.17,111.61000000000004
F2WSakc3T8Qn,1,wallet,1,72.86,890.9399999999999
9RjawTgp2Nh7,1,wallet,1,107.98,265.89
VrsYflbhON1S,1,credit_card,2,104.56,28.129999999999995
ounXoSXeWdbO,1,credit_card,1,127.37,25.47
nKqjkUpdsa5Q,1,credit_card,2,227.1,-60.42999999999998
e78M9Gm4xYUP,1,credit_card,1,244.71,-193.43
MurWLp8eNz7q,1,credit_card,1,1157.19,-930.09
NBOiWXAKMzZM,1,wallet,1,59.35,796.91
LCToCdk3FA0m,1,credit_card,1,60.3,104.65999999999998
qcXWRwOz6S86,1,wallet,1,255.33,485.49
fPNWmgg9Vfco,1,credit_card,4,228.57,-65.43
9d2ldwR3YNlf,1,credit_card,1,22.9,775.9
ighNs12gyW8y,1,wallet,1,1323.79,-1172.03
IrGkryZOQHc5,1,credit_card,1,90.73,50.10000000000001
QwJrrkAx2EkE,1,wallet,1,33.51,1826.82
gQHAnSUzbN6T,1,credit_card,4,253.04,-211.0
EgLkObTpUUaf,1,debit_card,1,265.84,-30.94999999999999
sDK7Lpgrho3Q,1,credit_card,2,157.34,1470.3200000000002
pbG6ALdfHyYN,1,wallet,1,625.59,-478.02000000000004
YNnXbj1XOfTE,1,credit_card,5,116.85,483.04999999999995
YaqNY37dfGJk,1,credit_card,1,177.6,10.409999999999997
ARPEY1PW4NSk,1,credit_card,3,56.98,-8.030000000000001
q5DnMY88bQ99,1,credit_card,6,394.34,-172.48999999999998
yVzlJaT0IRrT,1,credit_card,6,266.55,-151.01000000000002
FKqjJZQ5M2JP,1,credit_card,1,189.92,-11.539999999999992
YAaojWUnCSxy,1,credit_card,8,153.56,460.09999999999997
fgXjKJp11VmD,1,credit_card,1,562.25,-351.21000000000004
jNCc6AwS6Dab,1,wallet,1,277.25,590.3
Iu5goi1SHuRb,1,credit_card,6,164.09,-18.689999999999998
Ak2wYsVzrxF9,1,credit_card,5,880.8,-773.0799999999999
YILEAiVu61C8,1,credit_card,4,275.9,-56.889999999999986
Wwwlz8tOG7Le,1,credit_card,10,375.0,-290.61
1CdsMzz00aUY,1,credit_card,3,88.48,-22.840000000000003
n3GO4Q3keRaO,1,wallet,1,45.76,42.61000000000001
OZRTQKM3nUoX,1,voucher,1,128.25,673.3
5MXtsIQFU8Mj,1,credit_card,10,193.07,495.03000000000003
O1RAPGqsxR5r,1,credit_card,5,630.92,-173.92999999999995
Quy55CRDVlrr,1,credit_card,4,67.94,109.18
usxTUlhCc5Zt,1,credit_card,6,921.27,-765.66
3LKwsGcmSvWu,1,wallet,1,37.99,397.43
C7evEKRGabUo,1,credit_card,2,340.27,-72.26999999999998
nE46JEprVVGr,4,voucher,1,72.7,303.99
JgWoZhLZTg1W,1,credit_card,1,145.48,11.890000000000015
k4S82j4fg2mE,2,voucher,1,1843.85,-1687.51
YnWW65i6wqVr,1,credit_card,4,77.47,57.579999999999984
2b33kpI6wMB8,1,credit_card,5,230.86,422.4
A7pIbTUpVrFY,1,credit_card,8,453.85,-239.27
Lfr5IWlsV3K2,1,credit_card,1,193.96,-10.300000000000011
AHhEOq0ss5Wp,1,credit_card,1,114.65,46.619999999999976
sHfWCppwWZzW,1,wallet,1,274.88,-151.18
IxiXXT91HARA,1,credit_card,6,68.37,248.16000000000003
1IwV1WoGb2Zz,1,credit_card,1,244.85,-79.49000000000001
NjQ839BuWIU9,1,credit_card,1,66.73,1309.74
nnfsY8MQ4q6Q,1,credit_card,1,34.53,121.63
JduPwkrR9OPh,1,credit_card,1,37.43,237.70999999999998
T5F1oPTD0LmY,1,credit_card,10,46.38,148.53
a9VYTeHCQrZK,1,wallet,1,208.38,-108.2
xTnCgO9vZ8qQ,1,credit_card,1,12.83,182.34
QvSqsL7iPMxu,1,credit_card,4,181.92,-15.849999999999994
QGArbCngltnI,1,credit_card,3,184.64,-106.08999999999999
X0LsSKwl4xcr,1,credit_card,2,176.9,1581.1299999999999
FJke4AnSOlUR,1,credit_card,1,84.89,-51.26
cwDcabhCZ2Zm,1,credit_card,6,83.48,161.34999999999997
yRThgYKGMbEn,1,credit_card,1,97.36,-22.540000000000006
3AEcdedkmKfa,1,wallet,1,57.46,25.76999999999999
SuAyn7QUMgRf,1,credit_card,5,155.29,984.26
88gffKWtMCtJ,1,credit_card,1,293.26,480.75
bShTr6CZYHJW,1,credit_card,4,114.84,290.72
U1nKOMjcKzQC,1,credit_card,6,164.52,-34.27000000000001
z1MGK4o0KbmW,1,credit_card,1,86.21,-34.91
1CeLUFoUWS6Q,1,credit_card,3,60.32,73.97999999999999
JHw2u9zWVYBO,1,credit_card,1,65.21,79.54
QwJNI05shIoE,1,wallet,1,220.68,-101.81
0NEr9IqTnPdZ,1,credit_card,5,40.94,1541.45
qGqYBSrRf3UO,1,wallet,1,90.74,88.14
Yjz5wLHLoTVB,1,credit_card,3,145.62,161.48000000000002
UJpvZNwk0pEE,1,credit_card,3,94.74,630.61
TNFQG0xiJxZp,1,wallet,1,245.57,-185.8
JkKJsvVDqZ9p,1,credit_card,1,295.25,-106.60999999999999
XVqK92fxRg5c,1,credit_card,2,180.45,-85.44
MnMH7haQKTOT,1,credit_card,2,72.69,51.129999999999995
WurA2LVUD9Um,1,credit_card,2,208.77,258.67999999999995
3p7VgVyUBmHd,1,credit_card,1,112.68,353.63
dnCJL1PA7KBp,1,credit_card,2,274.84,-252.82999999999998
OiQkRhSBecnH,1,credit_card,1,678.49,-601.26
lq9WoZO4aD9w,1,wallet,1,64.86,1883.8600000000001
vYqNhU7l5cAL,1,credit_card,1,344.74,120.50999999999999
9o9SVZO7pEn7,1,credit_card,10,134.99,1514.25
lwNDUxcKluTq,1,credit_card,1,214.12,-146.21
8QvWoT0R2K3l,1,credit_card,4,47.52,486.07000000000005
R5hOK1J6oYQi,1,wallet,1,49.98,24.4
A3hoDFUg5MZS,1,wallet,1,1475.08,-1421.53
6zlxYIT55vRM,2,voucher,1,423.59,-207.7
gXfbdJozAWkW,1,credit_card,1,139.68,19.349999999999994
99vz5ynBxAgv,1,credit_card,2,209.08,-76.91000000000003
u7hrPPrimCkV,1,credit_card,2,199.53,-11.390000000000015
hMs008LkAkrs,1,credit_card,1,258.29,-58.379999999999995
Sn7nOEKmVxyL,1,wallet,1,231.76,-179.76999999999998
HBbEMfx7xMEU,1,wallet,1,423.63,-273.6
V6mzizRr1nsO,1,credit_card,1,121.21,580.89
Ex4lfETopjIB,1,credit_card,5,167.24,-43.000000000000014
CFQchfGIixZq,1,credit_card,7,56.96,-3.770000000000003
