product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,weight_volume_ratio
fGWSFV3ONIAd,health_beauty,1607.0,22.0,16.0,18.0,6336.0,0.2536300505050505
ZNp6nbBeG3sa,toys,1600.0,28.0,36.0,27.0,27216.0,0.058788947677836566
FUEGW66iFni3,toys,300.0,16.0,5.0,20.0,1600.0,0.1875
ktWMv0OdDgfb,toys,9550.0,36.0,35.0,35.0,44100.0,0.2165532879818594
5m8qMFfzHy1A,toys,521.0,18.0,12.0,14.0,3024.0,0.1722883597883598
dh26vKoC9HyE,furniture_decor,500.0,16.0,8.0,11.0,1408.0,0.35511363636363635
z1D1vVhu1udd,perfumery,275.0,16.0,14.0,16.0,3584.0,0.07672991071428571
fEHXQu1n9uQY,toys,600.0,47.0,13.0,13.0,7943.0,0.07553820974442906
OESAZFUC3X1s,toys,400.0,20.0,30.0,30.0,18000.0,0.022222222222222223
fmXbUH6CoaR9,housewares,300.0,25.0,20.0,20.0,10000.0,0.03
0SAEamQvxWWC,toys,200.0,25.0,10.0,16.0,4000.0,0.05
CBryOnydVrgJ,toys,1200.0,45.0,15.0,35.0,23625.0,0.050793650793650794
lc1J5oQbQeYN,toys,750.0,25.0,20.0,19.0,9500.0,0.07894736842105263
vr2q1THJhC6A,toys,67.0,16.0,12.0,14.0,2688.0,0.02492559523809524
QS6tyXT8ouYf,toys,250.0,42.0,2.0,30.0,2520.0,0.0992063492063492
h3IJyP6ITi4C,health_beauty,1300.0,42.0,12.0,20.0,10080.0,0.12896825396825398
2eV0YqwdIZGj,furniture_decor,7675.0,71.0,8.0,71.0,40328.0,0.19031442174171792
xmRLsqkg6TQc,toys,1800.0,16.0,16.0,16.0,4096.0,0.439453125
3rsioxBcnDnr,toys,250.0,25.0,30.0,20.0,15000.0,0.016666666666666666
TSyvJcqHJAYx,toys,1600.0,31.0,27.0,25.0,20925.0,0.07646356033452807
C6tl5MF34jGg,toys,450.0,16.0,5.0,16.0,1280.0,0.3515625
nVbKYFc7b9xM,toys,10300.0,39.0,49.0,42.0,80262.0,0.12832972016645486
rgAZZcpXCspR,toys,250.0,18.0,13.0,14.0,3276.0,0.07631257631257632
IT43hyiCzqgp,toys,200.0,20.0,2.0,14.0,560.0,0.35714285714285715
t27kBmVTh494,consoles_games,150.0,19.0,11.0,11.0,2299.0,0.06524575902566333
bUwh0Sl0yyeq,toys,16400.0,52.0,53.0,35.0,96460.0,0.17001866058469833
ODCjGntSJgtS,furniture_decor,2900.0,43.0,5.0,30.0,6450.0,0.4496124031007752
mc3d4JsncTn7,luggage_accessories,1200.0,45.0,15.0,35.0,23625.0,0.050793650793650794
BoATFrf0e1RE,sports_leisure,1400.0,16.0,12.0,11.0,2112.0,0.6628787878787878
QYcVv8DNAS7G,toys,1050.0,16.0,20.0,16.0,5120.0,0.205078125
VSLkk8oqYuig,toys,450.0,21.0,36.0,11.0,8316.0,0.05411255411255411
tq2Zhy8V3jll,toys,700.0,41.0,23.0,25.0,23575.0,0.029692470837751856
My6KaFlOnc1f,housewares,2600.0,33.0,23.0,30.0,22770.0,0.11418533157663592
0WXnCiCEtszh,toys,350.0,26.0,8.0,18.0,3744.0,0.09348290598290598
DBmH2l4ASQQo,toys,150.0,20.0,10.0,20.0,4000.0,0.0375
Tf70E1Z1sv3q,auto,100.0,17.0,17.0,17.0,4913.0,0.02035416242621616
bqKTd0W7tlAm,toys,1250.0,30.0,19.0,19.0,10830.0,0.11542012927054478
7khvpuhxUUM3,toys,100.0,16.0,10.0,15.0,2400.0,0.041666666666666664
eGebvEUFktT8,toys,400.0,20.0,14.0,12.0,3360.0,0.11904761904761904
OXGo4nCfGhb0,toys,6650.0,53.0,43.0,11.0,25069.0,0.2652678607044557
0jPnmA4j0TIG,toys,200.0,16.0,2.0,11.0,352.0,0.5681818181818182
UVnsq8GccXFh,toys,238.0,16.0,10.0,13.0,2080.0,0.11442307692307692
VUN363FBvTwC,toys,200.0,19.0,4.0,11.0,836.0,0.23923444976076555
vjMd5iS9O5ai,toys,1200.0,69.0,11.0,11.0,8349.0,0.1437297879985627
VLl6iWSaRhWn,office_furniture,22550.0,79.0,12.0,40.0,37920.0,0.5946729957805907
wWqYSdsyXbNF,toys,200.0,25.0,11.0,11.0,3025.0,0.06611570247933884
EOVXSeGCTiGW,toys,340.0,17.0,13.0,13.0,2873.0,0.11834319526627218
bQBWvIp1qwpD,toys,200.0,16.0,11.0,11.0,1936.0,0.10330578512396695
eAVWCFM2eBqY,toys,250.0,22.0,11.0,17.0,4114.0,0.060768108896451144
E6mRd9DG2ysN,toys,200.0,21.0,14.0,12.0,3528.0,0.05668934240362812
g3srwnhWr8ft,toys,10600.0,93.0,63.0,11.0,64449.0,0.1644711322130677
Fo2HPgywZSXu,watches_gifts,200.0,16.0,11.0,20.0,3520.0,0.056818181818181816
FYgU0djn0euU,watches_gifts,100.0,20.0,7.0,15.0,2100.0,0.047619047619047616
57KZWmetqHbP,toys,472.0,18.0,19.0,18.0,6156.0,0.07667316439246263
zAfj6r5M8Fqg,toys,1650.0,16.0,11.0,11.0,1936.0,0.8522727272727273
UpzliINb3zvg,toys,2100.0,20.0,30.0,20.0,12000.0,0.175
T8hTHyFG3DEL,housewares,4800.0,39.0,26.0,39.0,39546.0,0.12137763617053558
Bs7AkJ0U8wD2,toys,3600.0,30.0,25.0,50.0,37500.0,0.096
IuQnX8yXxTK2,luggage_accessories,300.0,16.0,23.0,19.0,6992.0,0.04290617848970252
joubCM9dNS10,toys,1700.0,35.0,14.0,24.0,11760.0,0.1445578231292517
Ys6PIE2C4Axt,toys,400.0,16.0,16.0,12.0,3072.0,0.13020833333333334
X1sKpMg5qnRq,toys,6150.0,52.0,16.0,44.0,36608.0,0.16799606643356643
ee59j8pfA2Eh,toys,650.0,16.0,10.0,16.0,2560.0,0.25390625
DBfKGYiON9uu,toys,450.0,18.0,10.0,11.0,1980.0,0.22727272727272727
5v0R0CtpyNCA,toys,3400.0,25.0,30.0,25.0,18750.0,0.18133333333333335
2p3m1Ws2yebR,luggage_accessories,700.0,49.0,10.0,34.0,16660.0,0.04201680672268908
tIuQAEdjgjb0,toys,300.0,22.0,6.0,12.0,1584.0,0.1893939393939394
wJxdywKGITyM,auto,577.0,24.0,14.0,13.0,4368.0,0.1320970695970696
D5CnKamv77KJ,watches_gifts,300.0,16.0,2.0,16.0,512.0,0.5859375
Jh8eV3xgcTk1,toys,750.0,16.0,5.0,20.0,1600.0,0.46875
vjwq40LcDy9O,housewares,1800.0,50.0,12.0,36.0,21600.0,0.08333333333333333
ZTiH36eKTt7Y,toys,1800.0,40.0,23.0,13.0,11960.0,0.1505016722408027
Tb1T6py4TPAi,bed_bath_table,650.0,26.0,5.0,25.0,3250.0,0.2
Js7oNHB3uvy8,computers_accessories,200.0,23.0,6.0,15.0,2070.0,0.0966183574879227
eAOCoi0luRpW,toys,300.0,16.0,12.0,11.0,2112.0,0.14204545454545456
dPDFzdgwkOi7,arts_and_craftmanship,1250.0,19.0,10.0,22.0,4180.0,0.29904306220095694
Z4qBAOtAv8yb,telephony,117.0,19.0,5.0,13.0,1235.0,0.09473684210526316
1hxLe5oYgU2k,toys,195.0,32.0,4.0,23.0,2944.0,0.06623641304347826
LOzqrX5A1Fug,toys,400.0,30.0,30.0,11.0,9900.0,0.04040404040404041
GOFe7HfXhXX5,bed_bath_table,500.0,20.0,2.0,15.0,600.0,0.8333333333333334
knaFQmvbQUji,toys,3000.0,23.0,8.0,23.0,4232.0,0.7088846880907372
pGAU3s81cFUW,toys,2400.0,18.0,30.0,18.0,9720.0,0.24691358024691357
eCU7tYMbwyGq,toys,25000.0,52.0,78.0,36.0,146016.0,0.17121411352180582
tQQubAapIypG,toys,300.0,22.0,15.0,22.0,7260.0,0.04132231404958678
XsZEiGEbFJdu,market_place,500.0,16.0,16.0,16.0,4096.0,0.1220703125
IiUQQMEiXi4i,toys,700.0,19.0,16.0,19.0,5776.0,0.12119113573407202
mhearIhO7flL,toys,900.0,26.0,16.0,16.0,6656.0,0.13521634615384615
9TIw6gKeauq8,electronics,1000.0,22.0,5.0,22.0,2420.0,0.4132231404958678
p4HFWgiVtFTo,toys,600.0,16.0,2.0,11.0,352.0,1.7045454545454546
CuitQ8Wh8jyn,toys,1350.0,100.0,7.0,15.0,10500.0,0.12857142857142856
nYhw1Zx0WeKL,toys,7900.0,70.0,15.0,45.0,47250.0,0.1671957671957672
Nvrv4uVhZrLh,cool_stuff,1400.0,25.0,20.0,20.0,10000.0,0.14
sTcqZM2YgBYf,auto,1100.0,17.0,12.0,16.0,3264.0,0.33700980392156865
8YMc307GbxCw,toys,1150.0,25.0,15.0,15.0,5625.0,0.20444444444444446
DcscsBJ8WztY,toys,1100.0,26.0,8.0,26.0,5408.0,0.20340236686390534
hTwbqIASmN2O,health_beauty,150.0,19.0,14.0,16.0,4256.0,0.03524436090225564
NbpYGESPNScn,toys,515.0,18.0,17.0,16.0,4896.0,0.10518790849673203
XDvbUutMWN41,toys,100.0,16.0,9.0,11.0,1584.0,0.06313131313131314
AWIS2Zj9g9lh,health_beauty,30000.0,55.0,75.0,61.0,251625.0,0.11922503725782414
rgRNln2Sdnrj,toys,300.0,20.0,15.0,18.0,5400.0,0.05555555555555555
KVsFWgYzazaY,toys,400.0,20.0,6.0,14.0,1680.0,0.23809523809523808
htyH63UxFK1i,toys,3550.0,24.0,7.0,11.0,1848.0,1.920995670995671
IoWKWwNK10ch,toys,11500.0,48.0,30.0,35.0,50400.0,0.22817460317460317
DtVmWdKRduKY,musical_instruments,594.0,20.0,15.0,16.0,4800.0,0.12375
b9yOwKWq11aF,toys,350.0,20.0,16.0,16.0,5120.0,0.068359375
eNvctkJQeRMw,furniture_decor,3400.0,41.0,15.0,25.0,15375.0,0.22113821138211381
wVhzlFIJlL8L,toys,1300.0,105.0,15.0,15.0,23625.0,0.05502645502645503
6iMpPjQUWiUq,toys,350.0,16.0,2.0,11.0,352.0,0.9943181818181818
QAGgUKg2x09T,toys,500.0,35.0,10.0,11.0,3850.0,0.12987012987012986
c23LLqC8aemh,toys,13550.0,28.0,69.0,42.0,81144.0,0.16698708468894805
QKVgBOVq6rlq,toys,208.0,18.0,11.0,17.0,3366.0,0.061794414735591205
NuLfO8yFsWmP,toys,4700.0,85.0,30.0,20.0,51000.0,0.09215686274509804
j9egx2F0cpzs,toys,2017.0,46.0,8.0,33.0,12144.0,0.16609025032938077
8a9VQQHGkT0J,toys,16900.0,37.0,65.0,37.0,88985.0,0.18991964937910885
07ICeVdvYeMz,toys,6600.0,35.0,38.0,35.0,46550.0,0.14178302900107412
Ksdt9pNNxR0a,books_technical,350.0,23.0,2.0,16.0,736.0,0.47554347826086957
mqPgf7rz5dse,toys,513.0,23.0,27.0,21.0,13041.0,0.039337474120082816
m23rlOhANACL,bed_bath_table,1050.0,16.0,10.0,16.0,2560.0,0.41015625
N7N0YYDJc1sy,toys,9950.0,52.0,22.0,52.0,59488.0,0.16726062399139321
Xsp47iEKcxJG,toys,300.0,17.0,6.0,17.0,1734.0,0.17301038062283736
t2AoRK0UCrUT,toys,375.0,16.0,14.0,15.0,3360.0,0.11160714285714286
zztLAWHNx6cP,baby,300.0,16.0,8.0,11.0,1408.0,0.21306818181818182
JIvSPzNKoO5R,toys,1200.0,75.0,15.0,50.0,56250.0,0.021333333333333333
gFzvfgFa9f39,telephony,100.0,19.0,3.0,11.0,627.0,0.1594896331738437
wpxwlavM1rDy,toys,750.0,45.0,15.0,30.0,20250.0,0.037037037037037035
fTNAHHF87SId,toys,200.0,16.0,16.0,11.0,2816.0,0.07102272727272728
gOvcVmiLThvS,toys,4088.0,40.0,23.0,25.0,23000.0,0.17773913043478262
CCs6h6Pbg46h,toys,3300.0,25.0,18.0,20.0,9000.0,0.36666666666666664
xWb9CLJcgCXn,toys,4350.0,45.0,15.0,35.0,23625.0,0.18412698412698414
KxPAK4uwPJFt,toys,3765.0,44.0,22.0,52.0,50336.0,0.07479736172917992
Kwp6re1Nh0jV,toys,600.0,60.0,7.0,14.0,5880.0,0.10204081632653061
5xQV8KnzJMfW,watches_gifts,215.0,19.0,13.0,19.0,4693.0,0.04581291284892393
HBN86FxlBQIF,toys,650.0,60.0,11.0,11.0,7260.0,0.08953168044077135
tWzz8NXnRMNt,toys,750.0,20.0,15.0,15.0,4500.0,0.16666666666666666
jZ4Lf7pWRP8T,toys,1050.0,19.0,20.0,17.0,6460.0,0.16253869969040247
YdqescMrgtzK,toys,1500.0,37.0,10.0,37.0,13690.0,0.1095690284879474
PNo5kDxYqdUr,toys,1900.0,30.0,15.0,30.0,13500.0,0.14074074074074075
qeVHmTroktc2,toys,650.0,30.0,15.0,15.0,6750.0,0.0962962962962963
qUgzeSRhHISA,toys,900.0,21.0,25.0,21.0,11025.0,0.08163265306122448
Ruz4HAjBgLrT,toys,750.0,59.0,14.0,12.0,9912.0,0.07566585956416465
6LrsyEKs1BRZ,cool_stuff,300.0,34.0,5.0,27.0,4590.0,0.06535947712418301
hEf109PwcxAq,toys,250.0,18.0,4.0,12.0,864.0,0.28935185185185186
AuOx0a28M4pj,construction_tools_lights,600.0,30.0,30.0,30.0,27000.0,0.022222222222222223
1fGzlPtoTQJq,bed_bath_table,3150.0,60.0,10.0,60.0,36000.0,0.0875
QJ8GvddqaXez,toys,2275.0,34.0,17.0,23.0,13294.0,0.17112983300737175
MBwXGkgYXnD8,garden_tools,1700.0,33.0,25.0,23.0,18975.0,0.08959156785243742
TZKTWc2gKVof,health_beauty,1100.0,16.0,15.0,13.0,3120.0,0.3525641025641026
CVjMfz67encC,toys,700.0,16.0,23.0,11.0,4048.0,0.17292490118577075
QDqQElFpNfLK,toys,350.0,16.0,8.0,11.0,1408.0,0.24857954545454544
jrp4DDITSR1H,toys,213.0,19.0,20.0,19.0,7220.0,0.029501385041551247
YVFY7dk09WsL,toys,1550.0,35.0,8.0,35.0,9800.0,0.15816326530612246
YgSxz7CBRe2w,toys,600.0,32.0,16.0,24.0,12288.0,0.048828125
oQwJWXymkgTC,toys,400.0,18.0,4.0,12.0,864.0,0.46296296296296297
CJc282zkYZzX,toys,750.0,30.0,8.0,20.0,4800.0,0.15625
PxYo2ozeIeb8,toys,350.0,20.0,16.0,16.0,5120.0,0.068359375
1hZqhj4Bq4HL,cool_stuff,900.0,23.0,41.0,16.0,15088.0,0.059650053022269355
GAPMhUYpN1Pe,toys,150.0,16.0,3.0,12.0,576.0,0.2604166666666667
NyJxeC1fE4EM,toys,2550.0,65.0,8.0,45.0,23400.0,0.10897435897435898
PheOjUuMIcz7,toys,800.0,16.0,16.0,16.0,4096.0,0.1953125
8rSrZCyz65KX,toys,250.0,27.0,9.0,18.0,4374.0,0.05715592135345222
lG135WtdeptU,toys,350.0,30.0,20.0,12.0,7200.0,0.04861111111111111
otmw055xlaVP,toys,1200.0,40.0,15.0,28.0,16800.0,0.07142857142857142
kCl0ktSlANcK,toys,150.0,16.0,5.0,11.0,880.0,0.17045454545454544
cgSHQv67PpYs,toys,350.0,70.0,13.0,12.0,10920.0,0.03205128205128205
hCzC8FuB8dOW,toys,400.0,45.0,15.0,35.0,23625.0,0.016931216931216932
ZtPPpRvlNIWp,toys,600.0,20.0,30.0,30.0,18000.0,0.03333333333333333
rwXAzRgJVsJo,toys,13900.0,40.0,40.0,40.0,64000.0,0.2171875
wZngGtlFqcNo,toys,650.0,16.0,9.0,12.0,1728.0,0.3761574074074074
srwVPxkBPxmr,toys,500.0,16.0,3.0,12.0,576.0,0.8680555555555556
td2upDIIkGUd,housewares,11250.0,40.0,40.0,30.0,48000.0,0.234375
ndfOgf90luof,sports_leisure,500.0,16.0,16.0,16.0,4096.0,0.1220703125
8zhaRekdXIUp,toys,700.0,30.0,6.0,22.0,3960.0,0.17676767676767677
uqI9kD7WWWEO,toys,200.0,16.0,2.0,20.0,640.0,0.3125
YG9gB9A70L6H,toys,175.0,19.0,7.0,12.0,1596.0,0.10964912280701754
kIIOpOR3WTPR,toys,950.0,25.0,19.0,20.0,9500.0,0.1
WHoJuOeAwojr,toys,594.0,15.0,17.0,24.0,6120.0,0.09705882352941177
i6haPr7Mf798,toys,67.0,18.0,5.0,11.0,990.0,0.06767676767676768
iHHAL1S9bZX7,toys,1250.0,47.0,11.0,25.0,12925.0,0.09671179883945841
q1IiD5MjuTCc,toys,1300.0,16.0,39.0,37.0,23088.0,0.05630630630630631
tpVh1x6yZYG7,toys,1450.0,50.0,20.0,30.0,30000.0,0.04833333333333333
NsttWa7y8Uxz,toys,50.0,16.0,3.0,11.0,528.0,0.0946969696969697
xkQReKCWw60R,home_confort,200.0,45.0,15.0,35.0,23625.0,0.008465608465608466
cSrUuF7DaBPH,sports_leisure,250.0,25.0,25.0,25.0,15625.0,0.016
wDzwDovapcjh,telephony,100.0,20.0,5.0,12.0,1200.0,0.08333333333333333
tNNNE7u8Vw8l,toys,2000.0,23.0,17.0,17.0,6647.0,0.3008876184744998
tVnJWnNPZzvB,toys,2479.0,21.0,24.0,22.0,11088.0,0.22357503607503607
A9XsJEjJO3hW,toys,100.0,16.0,14.0,14.0,3136.0,0.03188775510204082
8GHrer65PgAK,pet_shop,400.0,20.0,20.0,20.0,8000.0,0.05
dVg466x8HzBj,toys,22900.0,87.0,40.0,30.0,104400.0,0.2193486590038314
S0iKLW6E3Xk9,toys,9050.0,48.0,58.0,27.0,75168.0,0.12039697743720733
B8VdKA5Gyv5C,toys,7500.0,54.0,20.0,40.0,43200.0,0.1736111111111111
WVVll9T6Js5d,perfumery,450.0,16.0,16.0,22.0,5632.0,0.07990056818181818
DOOnyTswh8sm,toys,200.0,19.0,5.0,20.0,1900.0,0.10526315789473684
yjX8oPiTXdOs,toys,850.0,16.0,27.0,16.0,6912.0,0.12297453703703703
oF9LN3kV4hGx,toys,100.0,16.0,6.0,15.0,1440.0,0.06944444444444445
XF87zbLMuPjO,toys,600.0,29.0,3.0,25.0,2175.0,0.27586206896551724
4Wv5ghFg4ole,health_beauty,50.0,25.0,15.0,15.0,5625.0,0.008888888888888889
xldfLjFUr7DX,health_beauty,150.0,16.0,13.0,11.0,2288.0,0.06555944055944056
1zRBoIXtEdTz,toys,8500.0,62.0,62.0,41.0,157604.0,0.05393264130352021
F5YlHyFJV1vp,stationery,1350.0,45.0,10.0,50.0,22500.0,0.06
YI9msBT1B5nx,toys,6617.0,46.0,33.0,35.0,53130.0,0.12454357236965932
AFbDlLj0wFLF,toys,50.0,24.0,2.0,17.0,816.0,0.061274509803921566
YgZBoc0zbg2H,food_drink,1250.0,23.0,19.0,22.0,9614.0,0.13001872269606823
igvHDMSVVVNG,toys,600.0,30.0,11.0,20.0,6600.0,0.09090909090909091
FOl7uWQPiFgM,toys,400.0,16.0,22.0,16.0,5632.0,0.07102272727272728
PSDOQob4lVRG,watches_gifts,265.0,18.0,12.0,13.0,2808.0,0.09437321937321937
lSpgKuDFcPEU,toys,850.0,23.0,19.0,20.0,8740.0,0.09725400457665904
jyz6hfTK3F4M,toys,150.0,22.0,22.0,22.0,10648.0,0.014087152516904584
m86kyLteq1SM,toys,900.0,35.0,5.0,27.0,4725.0,0.19047619047619047
zcAzSnoOOdiQ,toys,150.0,16.0,2.0,11.0,352.0,0.42613636363636365
VJYRHGBYpwTt,watches_gifts,505.0,18.0,10.0,13.0,2340.0,0.21581196581196582
mGr5s7Om3VoF,toys,350.0,16.0,2.0,11.0,352.0,0.9943181818181818
kHcZ0nVdM13j,toys,2950.0,30.0,10.0,60.0,18000.0,0.1638888888888889
5neASUx2Y7pn,toys,2150.0,33.0,19.0,45.0,28215.0,0.07620060251639199
TElPAWwqYgyJ,toys,1000.0,16.0,20.0,18.0,5760.0,0.1736111111111111
ELmANLP4Fajg,toys,2200.0,89.0,5.0,20.0,8900.0,0.24719101123595505
rcNSjKBpSmYZ,toys,8100.0,36.0,27.0,54.0,52488.0,0.15432098765432098
0BzN0UAnx0Ks,toys,3100.0,18.0,45.0,30.0,24300.0,0.12757201646090535
BKJ22eeoR0C7,toys,2100.0,40.0,10.0,33.0,13200.0,0.1590909090909091
HPGs9RvCkkig,toys,289.0,16.0,33.0,14.0,7392.0,0.039096320346320344
AwCOfOLzjPWk,toys,800.0,20.0,15.0,25.0,7500.0,0.10666666666666667
2sn2SJiL7Z9I,computers_accessories,200.0,29.0,5.0,20.0,2900.0,0.06896551724137931
omu6i7fgPBPe,toys,800.0,35.0,13.0,22.0,10010.0,0.07992007992007992
2TNU9HRztn0G,toys,9150.0,52.0,52.0,16.0,43264.0,0.21149223372781065
l8UfQxcuucJ8,health_beauty,250.0,22.0,3.0,15.0,990.0,0.25252525252525254
SkZD33sCIi2H,toys,2000.0,40.0,12.0,40.0,19200.0,0.10416666666666667
4lzNxTsgbWl8,toys,12200.0,33.0,7.0,33.0,7623.0,1.600419782237964
2KaMDnUtAQBM,toys,100.0,24.0,2.0,17.0,816.0,0.12254901960784313
xZnX1bZ6yew1,toys,2600.0,30.0,70.0,20.0,42000.0,0.06190476190476191
LHGexPTgQrqJ,toys,6975.0,56.0,11.0,32.0,19712.0,0.35384537337662336
Si42Nv0S3pKR,toys,2100.0,42.0,22.0,28.0,25872.0,0.08116883116883117
llcsWeNq7ueJ,furniture_decor,13050.0,40.0,48.0,40.0,76800.0,0.169921875
fQF98mBIGDXJ,toys,700.0,22.0,14.0,20.0,6160.0,0.11363636363636363
VMihUk6z7tTT,toys,3500.0,53.0,43.0,11.0,25069.0,0.1396146635286609
NFZAuyUBj3i2,toys,150.0,25.0,7.0,16.0,2800.0,0.05357142857142857
LH34vp0OAGkg,toys,875.0,21.0,21.0,21.0,9261.0,0.0944822373393802
SSHdnHEwxEFe,toys,1400.0,31.0,31.0,31.0,29791.0,0.04699405860830452
GKGQFdS83RLm,furniture_decor,9200.0,30.0,30.0,35.0,31500.0,0.2920634920634921
PWUALNP7kb6H,toys,30000.0,55.0,75.0,61.0,251625.0,0.11922503725782414
chATzDeLc7G0,toys,3500.0,46.0,7.0,46.0,14812.0,0.23629489603024575
5pvwAV9npMA0,toys,450.0,20.0,40.0,20.0,16000.0,0.028125
flGeoxIUvF3r,toys,350.0,21.0,2.0,14.0,588.0,0.5952380952380952
mVfzNsol6bpf,toys,6200.0,41.0,30.0,30.0,36900.0,0.16802168021680217
iLddis1rIgiH,toys,300.0,21.0,7.0,15.0,2205.0,0.1360544217687075
f4Jhi3P2dIJG,computers_accessories,100.0,25.0,3.0,19.0,1425.0,0.07017543859649122
JK3c3yVxTupI,toys,350.0,17.0,16.0,20.0,5440.0,0.06433823529411764
RIp5B7PL6taX,toys,5350.0,49.0,18.0,34.0,29988.0,0.1784046952114179
K0mjPdhYuqrh,telephony,167.0,16.0,10.0,17.0,2720.0,0.06139705882352941
XTV2SrjZWvGU,toys,70.0,19.0,12.0,13.0,2964.0,0.023616734143049933
iyzjDvIT0vCb,toys,800.0,31.0,15.0,26.0,12090.0,0.06617038875103391
BVmMnxk6Xhlq,toys,350.0,17.0,14.0,12.0,2856.0,0.12254901960784313
LqUehG3YsTSc,computers_accessories,1000.0,20.0,30.0,20.0,12000.0,0.08333333333333333
o5bJxagCkD0Q,baby,450.0,35.0,2.0,25.0,1750.0,0.2571428571428571
uQQIBIFOevUZ,toys,400.0,80.0,10.0,60.0,48000.0,0.008333333333333333
gy7OpcG8GTdZ,toys,600.0,40.0,10.0,11.0,4400.0,0.13636363636363635
73F3A2XBPs5f,toys,6825.0,42.0,42.0,39.0,68796.0,0.0992063492063492
TJPH2yy2RME1,toys,1100.0,23.0,7.0,38.0,6118.0,0.17979731938542007
4Z0NZCBldz5o,toys,27150.0,100.0,25.0,65.0,162500.0,0.16707692307692307
g7zgXpoKY1Cd,toys,1500.0,40.0,40.0,30.0,48000.0,0.03125
jSZDfiumCoVy,toys,1000.0,20.0,20.0,20.0,8000.0,0.125
e8PiYLCjdiB0,toys,200.0,18.0,7.0,14.0,1764.0,0.11337868480725624
xf1cjxFpwP1f,toys,1800.0,45.0,11.0,35.0,17325.0,0.1038961038961039
SJVOeJURwPwb,toys,1500.0,49.0,7.0,40.0,13720.0,0.10932944606413994
mWCoPzv3bT3W,toys,1400.0,22.0,12.0,33.0,8712.0,0.16069788797061524
BvQWlOYzDsnG,toys,1800.0,30.0,38.0,13.0,14820.0,0.1214574898785425
SV1pCN43jj5M,toys,750.0,16.0,20.0,16.0,5120.0,0.146484375
RT1UwwSlmFym,toys,650.0,25.0,15.0,15.0,5625.0,0.11555555555555555
FgsLb5eMMaQv,toys,1400.0,45.0,30.0,20.0,27000.0,0.05185185185185185
OHsYtGy84pNd,toys,3280.0,73.0,16.0,46.0,53728.0,0.06104824300178678
YdHmYs3AY06c,toys,100.0,16.0,5.0,16.0,1280.0,0.078125
HdX0wd9VUpwm,health_beauty,950.0,25.0,12.0,19.0,5700.0,0.16666666666666666
aSddF0JDumtB,toys,400.0,16.0,17.0,12.0,3264.0,0.12254901960784313
VAWwclv3FWsD,toys,500.0,23.0,17.0,11.0,4301.0,0.11625203441060218
4pOaE0nqwN0W,toys,7400.0,43.0,14.0,33.0,19866.0,0.37249572133293063
8g1lfFqQRalM,toys,2000.0,17.0,29.0,17.0,8381.0,0.23863500775563776
Yt89gQEJ6gHm,cool_stuff,800.0,42.0,25.0,15.0,15750.0,0.050793650793650794
qK1hUS315ATF,toys,342.0,25.0,12.0,21.0,6300.0,0.054285714285714284
8SXVHL5ouEcm,toys,650.0,16.0,8.0,13.0,1664.0,0.390625
or6qBvGw7B9z,toys,4000.0,40.0,20.0,25.0,20000.0,0.2
6dVuZ6RnkOVD,toys,300.0,25.0,10.0,25.0,6250.0,0.048
vdPXaRrPHKy9,toys,450.0,16.0,24.0,11.0,4224.0,0.10653409090909091
nYqC2Oi8NB43,toys,100.0,19.0,3.0,11.0,627.0,0.1594896331738437
asZDQG6r7Vv5,toys,450.0,20.0,9.0,14.0,2520.0,0.17857142857142858
pLcn4muQwtaI,toys,8200.0,100.0,7.0,70.0,49000.0,0.1673469387755102
vxqrQXe5iMMp,toys,300.0,25.0,8.0,25.0,5000.0,0.06
ivFLccuAYmGm,fashion_bags_accessories,2000.0,30.0,10.0,20.0,6000.0,0.3333333333333333
RyP6kHWxtuKu,toys,5900.0,73.0,14.0,38.0,38836.0,0.15192089813575033
Gw9Vjacc0Wgf,fashion_bags_accessories,400.0,16.0,5.0,16.0,1280.0,0.3125
9nMbKyxdoWhx,toys,500.0,30.0,15.0,15.0,6750.0,0.07407407407407407
5D0wIGQdtHQ8,watches_gifts,287.0,19.0,12.0,14.0,3192.0,0.08991228070175439
cwJUoxg0yCdB,toys,90.0,15.0,11.0,12.0,1980.0,0.045454545454545456
2hw7QIraCC7R,bed_bath_table,2050.0,45.0,22.0,33.0,32670.0,0.06274869911233548
7l3oslWvBez8,toys,500.0,37.0,6.0,12.0,2664.0,0.18768768768768768
RnyXo2Qwi1j6,toys,650.0,18.0,25.0,11.0,4950.0,0.13131313131313133
LZoFrnF64lSr,toys,150.0,25.0,7.0,16.0,2800.0,0.05357142857142857
RR4vzuDdbfY0,health_beauty,333.0,17.0,17.0,15.0,4335.0,0.07681660899653979
UIQUNwrdkdvE,sports_leisure,6650.0,30.0,50.0,30.0,45000.0,0.14777777777777779
GhvyFsxUpuge,toys,528.0,17.0,19.0,14.0,4522.0,0.1167624944714728
TjVhC38DgjW2,toys,300.0,27.0,13.0,17.0,5967.0,0.05027652086475616
SsWgwdoPZmhz,toys,100.0,16.0,16.0,16.0,4096.0,0.0244140625
c9mfZydY1ggZ,toys,1500.0,18.0,35.0,29.0,18270.0,0.08210180623973727
VrbF11oBWvVG,toys,233.0,17.0,12.0,12.0,2448.0,0.0951797385620915
